TRANS_FRAUD	CUSTOMER_ID	TERMINAL_ID	TRANS_AMOUNT	TRANS_DAY_OF_WEEK	TRANS_HOUR_OF_DAY	TRANS_WEEKEND	TRANS_NIGHT	CT_AVG_DAY_AMOUNT	CT_AVG_DAY_TRANS	CT_TOT_DAY_AMOUNT	CT_TOT_DAY_TRANS	CT_FRAUD_HIST	TM_AVG_DAY_AMOUNT	TM_AVG_DAY_TRANS	TM_TOT_DAY_AMOUNT	TM_TOT_DAY_TRANS	TM_FRAUD_HIST	TM_CLIENTELE	CT_PURCHASE_TM
0	82	5393	24.75	2	6	0	0	72.86920454545455	3.1875	44.93	3	2	100.71064285714286	1.8857142857142857	80.91	2	0	42	10
0	1473	9020	96.48	1	18	0	0	69.60689655172413	1.103448275862069	96.48	1	0	98.51093023255814	1.627906976744186	96.48	1	0	41	1
0	156	7779	110.27	2	14	0	0	228.11965714285714	2.8514285714285714	485.22	5	5	79.46875	1.546875	259.93	3	1	41	5
0	4286	5268	74.15	1	18	0	0	234.46755555555555	3.85	611.5	8	9	81.00604316546763	1.8489208633093526	128.53	3	0	44	4
0	2350	1168	85.06	4	15	0	0	221.09246913580247	2.1790123456790123	278.03999999999996	2	0	80.78474820143884	1.6474820143884892	85.06	1	0	40	4
0	3578	3163	99.92	7	7	1	0	285.7641011235955	3.4831460674157304	360.8	4	1	91.4347619047619	1.5523809523809524	99.92	1	1	29	9
0	1237	8137	20.1	6	16	1	0	68.5396875	2.40625	20.1	1	0	75.25636363636363	1.462809917355372	20.1	1	0	25	0
0	2354	6146	25.79	2	19	0	0	86.01383720930232	2.9186046511627906	105.14	4	3	92.04862595419847	1.6106870229007633	25.79	1	1	32	8
0	4607	6840	42.38	5	5	0	1	49.00468253968254	1.7301587301587302	177.24	5	0	71.53870967741935	1.5698924731182795	42.38	1	0	33	0
0	2318	3454	56.14	6	22	1	1	282.64395604395605	3.6758241758241756	353.86	5	6	80.74366071428571	1.5	166.3	2	0	36	1
0	1739	1877	43.19	7	5	1	1	96.84374149659864	2.272108843537415	140.29	3	2	76.05558333333333	1.5166666666666666	43.19	1	0	34	1
0	2088	7111	17.67	6	7	1	0	63.918693181818185	3.4375	114.85	6	2	93.62425196850394	1.779527559055118	45.59	2	0	39	8
0	1319	307	37.75	3	11	0	0	340.2698888888889	3.3722222222222222	434.04	4	0	87.1370297029703	1.3663366336633664	37.75	1	0	21	0
0	2738	5707	53.44	4	18	0	0	115.05865853658537	2.7378048780487805	220.94	4	1	103.58689655172414	1.7672413793103448	99.94999999999999	2	0	40	3
0	3140	5009	19.17	6	6	1	0	88.03457831325301	2.5421686746987953	19.17	1	0	96.46912	1.752	88.99	2	0	40	2
0	1264	2929	53.03	3	10	0	0	241.3290303030303	2.709090909090909	426.58000000000004	4	1	74.34960784313725	1.5588235294117647	145.62	3	0	33	2
0	4744	4397	7.6	7	5	1	1	17.282325581395348	3.3372093023255816	29.7	4	0	80.45516129032258	1.6935483870967742	7.6	1	0	41	0
0	970	3809	82.95	4	20	0	1	260.94294444444444	3.2777777777777777	246.41000000000003	3	2	81.6253781512605	1.6218487394957983	192.95000000000002	4	0	34	4
0	669	2196	93.39	3	17	0	0	176.7195294117647	2.764705882352941	126.02000000000001	2	1	108.62074324324324	1.9932432432432432	342.43	4	0	45	3
0	3076	7130	25.08	6	12	1	0	171.74307692307693	2.198717948717949	25.08	1	2	69.91044642857143	1.5089285714285714	25.08	1	0	37	1
0	1507	668	31.38	7	11	1	0	64.0803125	1.6171875	31.38	1	0	102.74669421487603	1.7107438016528926	192.10000000000002	4	0	37	1
0	389	2440	169.88	3	0	0	1	391.4644886363636	3.835227272727273	619.96	6	15	84.02016393442624	1.5737704918032787	268.33	2	0	38	4
0	2592	2546	37.46	1	18	0	0	160.13947976878612	2.8728323699421967	422.89	8	6	99.51084745762712	1.6440677966101696	87.73	2	0	30	7
0	2599	7127	6.14	4	18	0	0	172.44426229508196	3.9945355191256833	109.14	3	10	77.95064516129032	1.7580645161290323	63.88	2	30	43	5
0	1084	7786	2.48	2	8	0	0	129.6794252873563	2.9195402298850577	205.63	5	2	77.31992307692308	1.5692307692307692	36.269999999999996	2	0	37	0
0	115	5303	12.74	6	10	1	0	121.04649122807018	2.912280701754386	12.74	1	0	115.47741258741259	2.111888111888112	42.32	2	1	50	9
0	2580	643	62.89	5	15	0	0	244.9190055248619	3.983425414364641	356.21	5	0	75.11516393442623	1.639344262295082	62.89	1	0	38	6
0	3407	9357	61.91	5	8	0	0	137.05784431137724	2.407185628742515	254.43	4	0	65.94901960784314	1.4019607843137254	61.91	1	0	22	5
0	329	6131	5.19	2	14	0	0	332.20606741573033	4.067415730337078	200.53	4	0	74.58434782608695	1.1884057971014492	5.19	1	0	15	2
0	4901	5630	8.03	4	13	0	0	24.6875974025974	2.0454545454545454	18.07	2	0	72.43654205607477	1.4485981308411215	65.97	2	1	31	2
0	4742	6258	21.71	7	9	1	0	39.99657303370787	3.235955056179775	64.28999999999999	4	2	72.04290076335877	1.717557251908397	95.81	2	0	42	3
0	890	5671	104.98	6	19	1	0	272.32476744186044	3.0813953488372094	565.88	5	0	83.79491525423728	1.61864406779661	201.8	3	1	39	1
0	700	2834	4.59	3	5	0	1	8.161919191919193	1.4141414141414141	4.59	1	0	77.14106870229007	1.6717557251908397	55.96	3	0	32	0
0	457	9905	48.7	7	14	1	0	85.50461538461539	2.371794871794872	111.71000000000001	3	4	90.83930769230768	1.6846153846153846	48.7	1	3	43	3
0	1151	9076	64.34	3	11	0	0	349.79171270718234	3.729281767955801	148.34	3	0	90.59773722627737	1.8467153284671534	64.34	1	0	47	5
0	1516	49	34.46	3	18	0	0	278.43680981595094	2.478527607361963	366.87	4	3	81.72717171717171	1.3737373737373737	39.81	2	0	19	6
0	3069	2750	16.27	3	14	0	0	48.67314465408805	2.2955974842767297	65.75	3	4	84.70528735632185	1.4252873563218391	16.27	1	1	30	1
0	773	1613	101.18	5	5	0	1	140.6259292035398	1.6460176991150441	177.8	3	0	98.72114285714285	1.9142857142857144	101.18	1	0	41	4
0	4445	9655	12.48	7	7	1	0	42.04314285714286	2.7714285714285714	50.980000000000004	4	0	84.10454545454546	1.6090909090909091	29.32	2	1	31	3
0	222	2900	36.88	5	8	0	0	104.04360248447205	2.1677018633540373	209.13	4	0	83.46277372262773	1.781021897810219	129.43	2	0	37	2
0	3293	5640	99.49	6	14	1	0	248.7365142857143	3.302857142857143	525.37	6	0	83.0745038167939	1.6106870229007633	99.49	1	0	40	0
0	1824	1824	10.91	7	12	1	0	15.773503184713375	2.299363057324841	23.39	3	0	80.75233644859813	1.5420560747663552	109.75999999999999	2	0	19	0
0	4293	5959	46.38	7	7	1	0	210.10668539325843	3.550561797752809	194.68	5	5	112.77325757575758	1.7348484848484849	200.11	3	0	39	3
0	1440	685	32.27	1	16	0	0	136.40485714285714	3.005714285714286	210.92000000000002	4	0	93.74083333333333	1.5666666666666667	32.27	1	0	26	4
0	4513	4966	33.44	7	6	1	0	39.29528169014085	1.8591549295774648	101.91999999999999	4	0	85.50208333333333	1.525	33.44	1	0	40	2
0	780	2965	12.91	7	12	1	0	29.622189349112425	2.621301775147929	64.93	4	4	90.95472	1.568	12.91	1	2	45	5
0	2824	5586	83.66	3	13	0	0	349.58483333333334	3.861111111111111	536.26	5	1	80.7745652173913	1.4456521739130435	83.66	1	1	29	0
0	4584	1889	19.92	1	13	0	0	246.64977011494253	3.2011494252873565	162.56	3	0	80.25234375	1.78125	19.92	1	0	37	4
0	1730	3199	35.47	7	14	1	0	158.31530120481926	2.789156626506024	102.55	3	0	105.91843971631205	1.9432624113475176	167.45	4	0	40	0
0	2791	5398	18.78	4	5	0	1	104.11119318181818	3.6818181818181817	104.72999999999999	3	0	80.99821705426356	1.697674418604651	18.78	1	0	36	3
0	2177	5829	21.99	4	23	0	1	269.07210227272725	3.6136363636363638	400.78999999999996	6	7	73.55721739130435	1.626086956521739	109.67999999999999	2	1	40	4
0	637	8317	32.49	7	6	1	0	150.28220994475137	3.773480662983425	218.5	5	3	75.98492063492064	1.5714285714285714	35.99	2	0	37	5
0	1283	4480	76.85	7	20	1	1	114.81361344537815	1.6470588235294117	76.85	1	0	84.1474	1.59	188.51999999999998	3	0	29	3
0	4445	3089	11.51	4	16	0	0	42.04314285714286	2.7714285714285714	15.48	2	0	79.68774509803922	1.588235294117647	94.06	2	0	29	5
0	3888	2170	74.07	7	20	1	1	213.07615384615386	3.8626373626373627	189.68	3	2	102.71666666666667	1.7301587301587302	134.64999999999998	3	0	40	4
0	4440	8962	58.2	5	11	0	0	225.26865168539325	3.544943820224719	106.49000000000001	2	6	93.78722772277227	1.603960396039604	115.7	2	0	27	3
0	732	8709	3.87	4	16	0	0	219.41021857923496	4.076502732240437	46.51	2	1	65.22727272727273	1.7024793388429753	29.75	3	0	41	0
0	1894	3596	27.42	2	10	0	0	82.343687150838	3.659217877094972	27.42	1	2	100.6873188405797	1.8478260869565217	61.39	3	0	44	4
0	4269	3389	48.26	6	21	1	1	73.08805194805194	2.1298701298701297	129.54	3	0	77.81813953488373	1.3604651162790697	66.61	2	0	32	2
0	4522	729	81.15	2	6	0	0	265.2783615819209	3.559322033898305	392.26	4	0	78.76964285714286	1.4464285714285714	208.62	2	0	30	0
0	4634	992	101.97	1	10	0	0	303.5075690607735	3.718232044198895	370.95	4	0	74.40757281553398	1.4660194174757282	224.93	2	1	35	4
0	1750	5382	70.59	7	11	1	0	307.24022598870056	3.751412429378531	335.39	4	5	91.33798387096775	1.814516129032258	96.58	2	0	38	4
0	3399	2323	7.51	3	10	0	0	27.321666666666665	2.5987654320987654	34.4	3	0	73.07177083333333	1.5104166666666667	7.51	1	0	30	2
0	2394	7454	29.98	4	8	0	0	132.51845161290322	2.141935483870968	136.17	2	0	107.54551724137932	1.813793103448276	218.09	3	0	44	1
0	4446	7037	64.63	6	9	1	0	192.39761627906978	3.2325581395348837	138.25	2	5	88.65941666666667	1.65	64.63	1	1	31	13
0	531	2143	23.39	6	10	1	0	148.46595505617978	3.99438202247191	207.84	6	5	87.08904761904762	1.7301587301587302	134.46	3	0	37	3
0	1726	5623	36.04	3	16	0	0	74.34116564417178	2.3006134969325154	99.38	4	3	76.99233644859812	1.5046728971962617	67.71000000000001	2	0	34	6
0	1432	2051	73.64	3	19	0	0	246.46059171597634	2.9526627218934913	208.14	2	0	74.49009259259259	1.4444444444444444	157.76	2	0	32	2
0	1719	9192	28.3	2	16	0	0	78.2733908045977	3.028735632183908	58.35	3	0	86.49123188405797	1.7826086956521738	48.35	2	1	40	1
0	1301	5858	6.46	2	4	0	1	84.7338418079096	3.7570621468926553	90.50999999999999	4	5	65.44576	1.424	99.1	2	0	32	9
0	948	4675	9.77	1	13	0	0	26.057398843930635	2.913294797687861	10.44	2	3	85.2712962962963	1.6296296296296295	142.56	4	1	42	7
0	3682	743	63.75	1	16	0	0	327.96672316384183	3.672316384180791	239.41000000000003	3	0	121.7902205882353	1.9926470588235294	63.75	1	0	43	3
0	83	8280	83.98	4	9	0	0	248.12118644067797	3.1129943502824857	320.08000000000004	4	0	100.3252	1.53	138.49	2	0	31	7
0	1720	3278	24.74	3	17	0	0	262.6015254237288	3.1920903954802258	24.74	1	2	58.36394736842105	1.3771929824561404	24.74	1	0	35	8
0	1756	2350	11.22	7	12	1	0	23.67086956521739	2.31055900621118	21.12	2	1	79.9816	1.504	11.22	1	0	40	2
0	2703	5139	9.05	2	20	0	1	14.050860927152318	2.218543046357616	15.830000000000002	2	0	73.00266666666667	1.3866666666666667	9.05	1	0	22	1
0	2675	9622	38.13	4	3	0	1	37.62446428571429	1.2142857142857142	63.38	2	0	87.26745454545454	1.8	38.13	1	0	37	1
0	384	2275	62.33	2	13	0	0	150.3769105691057	1.7479674796747968	112.05	3	0	69.59969387755102	1.3571428571428572	146.73	3	0	27	1
0	1125	3152	52.3	4	9	0	0	144.50488235294117	3.111764705882353	82.22999999999999	2	0	91.09204724409449	1.7244094488188977	179.39	3	0	42	2
0	4913	6843	92.92	1	15	0	0	110.48344594594595	1.864864864864865	327.8	5	2	81.40538461538462	1.641025641025641	92.92	1	0	29	8
0	3470	9198	13.22	1	12	0	0	90.81220125786163	2.4276729559748427	13.22	1	1	73.60175438596491	1.631578947368421	25.22	2	2	39	6
0	4243	27	57.57	1	7	0	0	99.13763636363636	2.6666666666666665	215.12	5	0	86.90188034188034	1.7521367521367521	254.26	5	1	39	1
0	2673	2730	21.11	7	19	1	0	89.17738888888888	3.95	21.11	1	0	84.41294573643411	1.7596899224806202	204.96	3	1	40	1
0	2938	4749	29.54	6	15	1	0	128.61117318435754	3.558659217877095	193.23	7	0	102.19849206349207	1.7222222222222223	211.34	3	0	34	0
0	3870	38	28.04	2	14	0	0	104.68236486486487	1.9527027027027026	190.64	6	0	81.96958762886598	1.3917525773195876	180.7	4	0	26	2
0	2844	2345	42.66	2	8	0	0	137.68859550561797	2.9157303370786516	205.92	5	14	74.02571428571429	1.6470588235294117	128.95	2	0	30	3
0	241	1049	67.13	1	7	0	0	157.05017441860466	3.046511627906977	239.29999999999998	4	0	93.9275939849624	1.9097744360902256	187.73	4	2	46	8
0	1628	4296	28.09	1	9	0	0	153.81323170731707	2.658536585365854	84.93	2	0	88.84977777777777	1.6666666666666667	42.76	2	0	47	2
0	4354	2386	82	6	13	1	0	244.1865	3.3777777777777778	352.64	5	29	99.42529850746268	1.7985074626865671	200.44	5	0	35	6
0	645	2613	143.42	6	13	1	0	274.9882857142857	3.4	522.05	6	0	92.67422222222223	1.8962962962962964	169.82	2	0	49	6
0	4472	5614	32.98	3	17	0	0	77.66628048780488	2.7195121951219514	61.97	2	2	83.54237623762376	1.4455445544554455	194.38	3	1	29	6
0	4111	5725	35.79	2	16	0	0	120.89757575757575	2.963636363636364	111.14	3	1	70.72383838383838	1.5252525252525253	35.79	1	0	36	3
0	1911	2476	22	5	10	0	0	152.46937142857143	3.222857142857143	71.43	2	2	103.16120689655172	1.8362068965517242	22	1	0	41	5
0	4793	7256	40.38	7	14	1	0	165.57625698324023	3.625698324022346	152.08	3	0	76.82287234042553	1.3617021276595744	40.38	1	0	20	5
0	3820	870	47.21	6	13	1	0	246.28994252873562	3.6091954022988504	173.33	4	2	107.25966101694915	1.652542372881356	296.15999999999997	2	1	23	7
0	4606	3401	59.92	4	18	0	0	174.79558139534885	2.8430232558139537	201.49	4	0	89.08484848484848	1.7121212121212122	95	2	1	42	7
0	540	4698	54.83	7	18	1	0	199.83988372093023	3.186046511627907	167.5	3	5	75.20536585365853	1.5853658536585367	54.83	1	1	36	6
0	266	7501	1.62	1	8	0	0	40.340949720670395	3.9273743016759775	31.72	4	0	93.93964285714286	1.6517857142857142	1.62	1	0	36	4
0	1341	5634	44.6	3	19	0	0	52.15535714285714	1.8928571428571428	89.78	2	1	87.09580152671755	1.6946564885496183	169.37	3	0	39	4
0	2379	9599	101.26	6	4	1	1	186.82888111888113	1.951048951048951	248.76999999999998	2	0	102.90253968253968	1.7301587301587302	101.26	1	1	42	1
0	354	106	40.48	6	10	1	0	62.282411764705884	2.588235294117647	133.43	4	0	84.43984251968504	1.6535433070866141	172.16	3	0	35	0
0	1040	8699	41.27	5	10	0	0	84.39084967320261	2.3333333333333335	148.13	5	0	52.738354430379744	1.3037974683544304	41.27	1	0	26	0
0	3073	9541	53.33	3	7	0	0	94.54429824561403	1.7105263157894737	53.33	1	0	79.16858333333333	1.5416666666666667	80.63	3	0	34	2
0	2539	1937	50.51	6	10	1	0	147.94413793103448	3.2241379310344827	123	3	0	93.71846153846154	1.6837606837606838	76.19	3	0	41	0
0	2327	8728	40.67	7	11	1	0	83.11123893805309	1.3805309734513274	40.67	1	0	78.01726315789473	1.4105263157894736	84.98	4	0	30	0
0	1046	5344	20.92	4	13	0	0	93.49752136752137	1.6752136752136753	20.92	1	0	95.53801470588235	1.9191176470588236	183.95999999999998	2	0	43	2
0	1839	8763	7.77	2	14	0	0	59.209766081871344	3.257309941520468	89.28	5	0	81.2389256198347	1.512396694214876	46.55	2	0	32	3
0	1253	5622	13.03	3	6	0	0	96.21030120481927	2.7590361445783134	124.1	5	0	86.6297435897436	1.7606837606837606	13.03	1	0	45	1
0	2126	3929	30.13	7	14	1	0	194.94551724137932	3.2988505747126435	218.36	5	2	75.07324561403509	1.4736842105263157	40.41	2	0	34	4
0	3536	7839	49.5	7	16	1	0	121.8586507936508	1.753968253968254	95.97	2	1	117.75732026143791	1.9542483660130718	282.18	5	4	44	1
0	1394	8833	93.69	1	1	0	1	217.63235294117646	2.7529411764705882	213.2	3	1	75.8219587628866	1.443298969072165	93.69	1	0	28	1
0	2513	3155	41.14	1	18	0	0	314.3150867052023	3.346820809248555	321.12	4	4	91.97976377952756	1.952755905511811	72.28999999999999	3	0	40	4
0	4799	3187	92.97	7	8	1	0	170.39832335329342	2.7904191616766467	403.87	5	3	74.10263157894737	1.3368421052631578	92.97	1	1	30	3
0	3117	5966	14.68	6	18	1	0	61.718344370860926	2.198675496688742	33.94	2	1	73.11509433962264	1.5377358490566038	14.68	1	0	29	5
0	3296	5318	40.62	5	15	0	0	76.5798224852071	2.7514792899408285	70.49	2	16	74.14681415929203	1.3716814159292035	40.62	1	1	26	7
0	3605	534	9.6	6	12	1	0	21.385766871165643	2.7423312883435584	49.06	7	2	89.19836734693878	1.7551020408163265	82.27	2	2	47	4
0	1797	3011	14.31	2	12	0	0	30.757371794871794	2.391025641025641	20.84	2	0	88.01444444444445	1.5873015873015872	218.28	3	0	34	3
0	3883	9263	56.05	5	3	0	1	60.63	1.6363636363636365	86.28	2	1	95.53905109489051	1.7153284671532847	92.91	2	0	37	3
0	1594	2251	18.51	2	10	0	0	53.359690721649486	1.3298969072164948	18.51	1	2	72.76461538461538	1.435897435897436	264.21	3	0	33	1
0	3522	3722	90.05	7	12	1	0	165.38383333333334	3.088888888888889	295.94	6	0	72.26894736842105	1.4105263157894736	229.96	3	0	26	2
0	4255	7550	53.34	5	11	0	0	298.7745810055866	3.525139664804469	538.22	5	2	86.77275590551181	1.6929133858267718	125.51	2	0	46	1
0	3217	3117	120.03	5	14	0	0	406.9169318181818	3.8579545454545454	475.68	5	4	115.33717741935484	1.8387096774193548	167.87	2	0	40	2
0	2081	5902	19.33	5	16	0	0	194.3436931818182	3.2443181818181817	109.73	4	1	71.70870689655172	1.5086206896551724	70.36	3	0	30	5
0	3972	9089	38.29	2	16	0	0	62.806748466257666	2.460122699386503	38.29	1	0	103.73544217687075	2.006802721088435	75.4	3	0	50	0
0	4496	1942	38.72	7	4	1	1	93.76150943396226	2.3459119496855347	117.21000000000001	3	0	96.37857142857143	1.561904761904762	38.72	1	0	31	2
0	3692	479	49.46	2	8	0	0	174.12988505747126	3.2126436781609193	84.35	2	0	68.12274509803922	1.411764705882353	82.11	2	0	31	5
0	1743	5649	8.46	5	6	0	0	80.14322033898306	3.5028248587570623	69.87	5	0	95.58679611650486	1.6019417475728155	8.46	1	0	36	0
0	237	3842	17.38	4	22	0	1	104.7682584269663	4	108.25	4	0	78.97102564102565	1.547008547008547	75.53	2	1	34	3
0	2212	5655	4.73	1	5	0	1	20.008688524590163	1.6229508196721312	35.81	2	0	87.02087912087912	1.4505494505494505	35.81	2	0	28	0
0	1955	6575	18.64	3	11	0	0	45.53135294117647	3.135294117647059	33.08	2	21	66.05543103448277	1.6206896551724137	18.64	1	0	32	10
0	1082	6992	12.68	1	17	0	0	37.096352201257865	2.2138364779874213	54.69	3	1	117.35542253521126	1.8661971830985915	12.68	1	1	47	1
0	1716	4255	141.84	6	16	1	0	208.21931677018634	2.453416149068323	610.4499999999999	5	0	97.33842592592593	1.6296296296296295	141.84	1	0	33	2
0	485	1313	29.1	5	11	0	0	63.074293785310736	2.9604519774011298	116.52	5	0	94.46529801324503	1.695364238410596	156	3	1	44	2
0	4126	7750	95.22	1	11	0	0	190.69197740112995	3.401129943502825	393.94	6	2	73.77924242424243	1.5606060606060606	113.14	2	0	40	11
0	1471	5898	6.35	4	18	0	0	70.33610778443114	2.7005988023952097	141.73	6	1	65.75296703296704	1.3736263736263736	6.35	1	0	29	7
0	124	8077	48.7	4	9	0	0	67.43673076923076	2.230769230769231	159.31	5	0	82.35463917525773	1.5051546391752577	232.31	2	0	31	0
0	2866	3307	8.29	6	10	1	0	33.55559210526316	2.1184210526315788	20.58	2	0	93.77461538461539	1.5192307692307692	199.09	3	0	27	3
0	3858	5290	3.91	3	10	0	0	22.222090395480226	3.542372881355932	15.58	4	0	71.57201754385964	1.7105263157894737	21.53	2	0	34	0
0	620	2219	1.66	6	17	1	0	195.23272727272726	3.4545454545454546	322.05	7	1	85.39922330097087	1.4854368932038835	1.66	1	1	24	10
0	4162	8179	79.84	4	17	0	0	129.43054421768707	1.8571428571428572	92.14	2	2	78.37839285714286	1.4285714285714286	135.95000000000002	3	0	36	0
0	2738	8711	63.19	7	22	1	1	115.05865853658537	2.7378048780487805	216.22	6	1	72.48162162162163	1.3603603603603605	266.2	5	0	37	3
0	1145	7987	33.78	5	16	0	0	96.20327586206896	2.9022988505747125	133.12	4	1	80.2835294117647	1.5294117647058822	60.53	2	0	32	3
0	1153	3010	70.06	5	12	0	0	170.59389937106917	2.220125786163522	247.92	4	0	92.3726923076923	1.5538461538461539	223.85	3	0	32	0
0	3313	2448	49.04	3	11	0	0	104.31236686390532	2.757396449704142	125.02	4	0	106.98942446043165	1.8273381294964028	49.04	1	0	39	0
0	1361	488	126.59	2	6	0	0	297.1908823529412	3.0647058823529414	290.37	2	3	76.72333333333333	1.4623655913978495	225.31	2	1	28	2
0	1644	6847	85.76	3	9	0	0	144.34897260273974	2.232876712328767	248.45000000000002	3	0	117.95950704225352	1.9295774647887325	85.76	1	0	53	0
0	3154	8629	210.44	7	9	1	0	99.22714285714285	1.1142857142857143	210.44	1	0	76.04627118644068	1.5508474576271187	282.98	3	0	41	0
0	179	8222	42.87	1	17	0	0	121.07425287356322	3.1724137931034484	71.38	2	5	99.93884892086331	1.7266187050359711	104.36	2	1	46	5
0	505	7330	35.16	5	3	0	1	99.9470303030303	2.581818181818182	97.14999999999999	3	0	92.03253968253968	1.6666666666666667	97.69999999999999	2	0	38	1
0	348	3008	180.6	4	21	0	1	272.44182352941175	2.5470588235294116	510.2	5	5	75.98263157894736	1.3026315789473684	180.6	1	0	15	2
0	640	1140	34.6	2	13	0	0	57.79543307086614	1.7401574803149606	72.14	3	0	86.37780303030303	1.7121212121212122	34.6	1	1	39	2
0	3628	3869	76.38	1	5	0	1	303.96875	3.6988636363636362	486.95	10	0	85.64757009345794	1.5794392523364487	149.75	2	0	36	4
0	4081	6427	20.12	3	9	0	0	128.90224719101124	4.01685393258427	190.62	8	5	61.378416666666666	1.4333333333333333	20.12	1	1	31	4
0	408	8296	32.3	6	6	1	0	66.50909677419355	2.141935483870968	90.66999999999999	2	5	78.1290291262136	1.4563106796116505	76.15	2	0	21	10
0	4218	1214	32.45	5	20	0	1	60.311279069767444	2.7209302325581395	60.980000000000004	2	1	74.08716981132076	1.4245283018867925	32.45	1	0	35	4
0	2462	8716	151.45	2	13	0	0	279.3474576271186	3.361581920903955	431.69	3	2	77.3276	1.45	188.85999999999999	2	0	35	3
0	1241	2456	20.83	3	13	0	0	64.16685185185185	2.4444444444444446	58	2	1	78.69954954954954	1.4774774774774775	20.83	1	0	22	1
0	2804	3455	59.48	7	18	1	0	213.84061728395062	2.1790123456790123	59.48	1	1	65.328	1.2666666666666666	59.48	1	0	23	2
0	4267	1378	29.9	3	3	0	1	138.80553571428572	2.5535714285714284	29.9	1	2	75.03981981981983	1.4594594594594594	29.9	1	1	32	2
0	1465	2976	42.47	5	12	0	0	131.5835359116022	3.861878453038674	179.15	5	1	86.01904411764706	1.8308823529411764	42.47	1	0	42	0
0	807	6658	39.18	7	9	1	0	53.024	1.8344827586206895	134.84	5	0	75.78859813084112	1.3738317757009346	39.18	1	1	34	1
0	3094	3188	31.21	7	10	1	0	49.8546783625731	3.2923976608187133	64.74	4	2	75.484	1.45	31.21	1	0	31	5
0	4711	6884	11.68	7	4	1	1	246.64393258426966	3.5842696629213484	184.19	3	3	77.02131578947369	1.631578947368421	11.68	1	0	34	9
0	4788	236	26.32	5	3	0	1	88.21597633136095	2.5502958579881656	247.52	6	0	93.70509433962265	1.5377358490566038	26.32	1	0	34	0
0	2195	4564	66.04	2	6	0	0	53.97156862745098	1.0980392156862746	66.04	1	0	86.48480392156863	1.6764705882352942	95.14000000000001	2	0	38	0
0	1349	1034	2.68	7	14	1	0	12.508750000000001	1.8970588235294117	8.97	2	0	90.41822033898305	1.61864406779661	126.02000000000001	2	1	42	1
0	1246	3152	45.1	5	9	0	0	216.11648351648353	4.054945054945055	244.39000000000001	5	0	91.09204724409449	1.7244094488188977	45.1	1	2	42	4
0	1310	1623	100.98	4	12	0	0	227.80111731843576	3.8324022346368714	179.57	2	3	83.55007042253521	1.908450704225352	215.51000000000002	3	0	42	5
0	4692	9691	26.44	3	17	0	0	131.01022471910113	3.6123595505617976	252.68	7	0	81.70209677419355	1.6048387096774193	26.44	1	1	38	4
0	1924	7518	59.64	2	16	0	0	276.2009497206704	3.88268156424581	246.81	3	0	71.35454545454546	1.3116883116883118	59.64	1	0	14	11
0	4390	6203	20.8	7	8	1	0	182.76588235294116	2.676470588235294	54.78	2	0	90.90953125	1.71875	87.69	3	0	33	2
0	3063	5357	187.25	6	17	1	0	305.83832402234634	3.64804469273743	425.43	3	0	99.25508620689655	1.5258620689655173	194.53	2	0	25	12
0	388	8381	22.83	7	16	1	0	57.23488636363636	3.227272727272727	40.65	3	1	84.83590163934426	1.680327868852459	22.83	1	0	33	4
0	807	4037	50.67	1	11	0	0	53.024	1.8344827586206895	75.24	3	0	77.28526315789473	1.4605263157894737	99.12	2	0	28	1
0	4421	7236	77.8	3	16	0	0	89.51	1.6356589147286822	152.34	2	0	77.28128440366973	1.4770642201834863	172.32	2	0	27	0
0	1492	605	29.32	1	12	0	0	48.74876623376623	2.4220779220779223	55.870000000000005	2	0	100.71291044776119	1.7985074626865671	258.71	3	0	40	3
0	4445	9655	9.57	1	14	0	0	42.04314285714286	2.7714285714285714	9.67	2	0	84.10454545454546	1.6090909090909091	22.34	2	0	31	1
0	4051	5230	66.53	3	1	0	1	219.27468926553672	3.559322033898305	130.59	3	0	92.35129032258065	1.564516129032258	164.52	3	0	34	1
0	3132	9576	93.09	1	18	0	0	131.43864864864864	2.0472972972972974	93.09	1	0	79.450625	1.4375	299.03999999999996	2	0	24	4
0	413	2435	124.03	4	23	0	1	146.68422077922077	2.2012987012987013	126.99	2	2	67.40411764705883	1.5098039215686274	124.03	1	0	32	2
0	3942	3450	19.62	7	8	1	0	89.08300613496932	1.9877300613496933	87.17	2	0	98.04524822695035	1.702127659574468	19.62	1	0	37	7
0	4557	3814	34.67	1	17	0	0	307.5502209944751	3.6685082872928176	410.68	7	0	84.20137404580153	1.6106870229007633	72.48	2	1	34	5
0	3738	6309	16.92	5	14	0	0	125.55287581699346	2.0326797385620914	50.52	2	0	71.76050505050505	1.393939393939394	16.92	1	0	27	3
0	493	4538	7.32	3	13	0	0	13.35921568627451	2.4313725490196076	7.32	1	0	99.91451127819549	1.9548872180451127	237.11	4	0	48	0
0	4080	3773	13.34	3	10	0	0	37.574101123595504	3.567415730337079	71.5	6	5	95.27299212598425	1.5275590551181102	82.03999999999999	3	1	35	8
0	2409	8143	43.76	4	8	0	0	118.3564606741573	2.955056179775281	224.03	6	0	92.73403225806452	1.7903225806451613	43.76	1	1	33	3
0	2682	7087	63.65	5	12	0	0	120.91101123595506	3.0280898876404496	266.45	7	0	79.08544642857143	1.4732142857142858	74.47	2	0	35	3
